mfcc_0_mean,mfcc_0_var,mfcc_1_mean,mfcc_1_var,mfcc_2_mean,mfcc_2_var,mfcc_3_mean,mfcc_3_var,mfcc_4_mean,mfcc_4_var,mfcc_5_mean,mfcc_5_var,mfcc_6_mean,mfcc_6_var,mfcc_7_mean,mfcc_7_var,mfcc_8_mean,mfcc_8_var,mfcc_9_mean,mfcc_9_var,mfcc_10_mean,mfcc_10_var,mfcc_11_mean,mfcc_11_var,mfcc_12_mean,mfcc_12_var,chroma_0_mean,chroma_0_var,chroma_1_mean,chroma_1_var,chroma_2_mean,chroma_2_var,chroma_3_mean,chroma_3_var,chroma_4_mean,chroma_4_var,chroma_5_mean,chroma_5_var,chroma_6_mean,chroma_6_var,chroma_7_mean,chroma_7_var,chroma_8_mean,chroma_8_var,chroma_9_mean,chroma_9_var,chroma_10_mean,chroma_10_var,chroma_11_mean,chroma_11_var,spectral_centroid,spectral_bandwidth,spectral_rolloff,zero_crossing_rate,tempo,genre
-221.28345,881.0754,173.33664,383.68076,-37.456543,80.96665,24.362453,36.537743,-8.6876135,46.549477,3.3857918,51.540756,-12.841177,38.422245,1.0815359,44.216305,-15.328135,56.04054,0.42323717,66.58885,-9.623609,66.48655,2.2928092,77.65435,-4.4855638,63.838585,0.34090927,0.12330657,0.19695787,0.021367554,0.39420906,0.12433076,0.27632505,0.06840583,0.19342242,0.036488157,0.30051652,0.103088215,0.26003227,0.043282628,0.41850445,0.13765438,0.22972429,0.027222276,0.38449237,0.123671874,0.34364244,0.088871814,0.22966254,0.045054067,1184.0658218421831,1304.6126692322398,2139.1537314967104,0.068293993687113,129.19921875,classical
-319.33237,9459.511,143.66473,680.3301,-31.164366,496.98877,10.908863,374.85242,-5.55389,151.5135,-4.265031,125.633224,-8.952561,56.204487,-5.58349,118.0922,-8.020538,89.29664,2.3426132,99.72448,-4.4772716,125.13647,-0.31978709,87.48806,0.9748614,78.967384,0.31284007,0.13415453,0.1713587,0.024012683,0.38464493,0.13335253,0.14286056,0.01287584,0.20876607,0.07523615,0.192518,0.07442509,0.17999874,0.024519786,0.49195927,0.15414506,0.2052153,0.037112556,0.22396678,0.09100903,0.16185713,0.053122565,0.27214864,0.07618446,1278.574558748878,1311.8194362471925,2233.2198293585525,0.08174818292859908,151.99908088235293,classical
-366.25018,4063.6526,181.5994,146.51021,-5.5262704,323.06622,27.008371,88.894554,-4.8321323,121.07359,4.6107154,91.932724,-10.542602,50.62936,0.16762114,47.875866,-11.139511,94.64873,3.584806,50.3725,-10.332784,63.25958,-1.0784338,88.8646,-4.5973077,95.87951,0.4182708,0.14780447,0.22012053,0.03365515,0.16716902,0.06858449,0.07946457,0.012718655,0.14575414,0.0241859,0.3348093,0.14280327,0.1414062,0.016143478,0.27820534,0.12670262,0.17903656,0.024858087,0.44037536,0.1645076,0.31955686,0.073261075,0.16464056,0.019820385,901.7856877463795,1171.7473217395366,1456.6161920411669,0.05344941224845201,129.19921875,classical
-228.95734,3138.3823,153.97128,900.35004,-30.685278,304.5118,20.8126,130.7409,-6.08023,147.93526,1.1724142,78.192726,-10.788691,109.24272,-3.8824687,102.485466,-11.589583,62.088634,0.88214755,79.56434,-8.279237,97.8656,-0.72677463,63.30344,-3.1044507,104.51087,0.3316297,0.14231783,0.23058379,0.03975236,0.42773136,0.14306346,0.16584487,0.022497274,0.19227245,0.06693876,0.17101148,0.0480185,0.295143,0.06940314,0.4496234,0.14556918,0.19933179,0.028392054,0.28147656,0.092675425,0.14883104,0.02563884,0.26160613,0.0761306,1313.7853629984959,1371.0449454528034,2397.4188364696206,0.08109777113970588,151.99908088235293,classical
-297.24658,12936.006,130.27441,1557.8914,-30.589977,331.51508,27.486969,83.46187,-7.0549927,185.52498,1.9900562,127.36039,-11.125771,107.929665,4.752086,70.31409,-8.771535,146.33304,5.415232,107.00701,-5.375333,242.36261,4.4642715,161.99443,1.7346498,184.46686,0.36048025,0.13359836,0.22205938,0.029916365,0.47712737,0.17499095,0.17473975,0.0159692,0.24922943,0.08264778,0.21840902,0.08857191,0.17295782,0.02929859,0.27068484,0.09867704,0.14502995,0.013266868,0.28257293,0.10705767,0.12316124,0.015595458,0.2671437,0.095381945,1558.898531652357,1578.5925974537613,2922.2156630950076,0.09221523981714397,135.99917763157896,classical
-315.67807,3937.6423,149.66841,506.8336,-30.59499,426.90854,23.221498,56.47707,-8.699832,230.8779,-10.104396,54.35017,-15.733574,86.93263,-4.047281,72.749275,-7.652163,97.01245,0.04623177,73.313805,-11.143897,53.371735,-7.67045,71.88106,-5.870634,63.355976,0.2574662,0.08618654,0.19069208,0.0438329,0.39334616,0.12483173,0.3091071,0.096528985,0.17859882,0.03990485,0.2805634,0.088438936,0.22978078,0.06359856,0.36819246,0.114810765,0.3332649,0.09987527,0.29600435,0.06805953,0.3154036,0.11770943,0.18751426,0.039128046,1243.720620928661,1358.6088246693332,2353.2857700029026,0.06372448239164087,117.45383522727273,classical
-374.0075,5778.866,172.44232,539.139,6.402986,647.57635,20.150894,145.559,5.8518014,270.68732,1.5909553,96.307976,-6.710564,74.2678,-1.1913427,76.233734,-0.29050222,90.6051,0.33312535,78.570404,-6.55182,70.51329,-7.3002505,61.38424,-7.3283715,72.866646,0.29840344,0.09091296,0.21784241,0.03913491,0.3408695,0.12147631,0.19885807,0.0406669,0.25878116,0.07586225,0.3586617,0.093443386,0.37417248,0.10120604,0.45494208,0.11630471,0.42487913,0.10696094,0.23461175,0.047178086,0.18181072,0.057151616,0.29432514,0.09744433,822.4267361319853,1135.925475390758,1434.199660924197,0.03945743336397059,112.34714673913044,classical
-498.60873,1807.9862,177.52312,139.2699,11.209716,100.82739,27.63433,48.526485,-2.8418262,66.729454,5.090956,40.367302,-6.604385,65.752785,-1.0570543,37.370007,-4.144494,53.544315,-3.0533736,38.908134,-9.90994,43.26757,-8.573808,32.10367,-9.189356,32.180782,0.2882184,0.025370259,0.6999816,0.11685131,0.32396176,0.028804779,0.21525799,0.08081426,0.24533173,0.0990644,0.36395642,0.08622826,0.35009718,0.10931933,0.15744928,0.028327534,0.27247238,0.067087896,0.18707307,0.053450346,0.15841033,0.049057256,0.13618371,0.023831777,792.835553815877,1205.092938566625,1207.3843657785894,0.03658178937693499,123.046875,classical
-429.10315,7323.102,120.74545,1454.0824,-1.6823534,691.4195,17.948559,72.517815,7.7335906,161.40785,-2.0437236,68.67259,-3.941744,115.93502,-2.536047,82.537926,-0.5834436,58.411697,-0.79653716,55.98559,-9.051198,82.216736,-3.689939,107.07738,-0.9829521,182.76547,0.4125379,0.11343202,0.2844264,0.07734855,0.19094175,0.044202212,0.26480165,0.073625475,0.3409323,0.10847586,0.38690034,0.11631085,0.19571045,0.04213005,0.3051728,0.063306935,0.4563149,0.13462213,0.26622322,0.043872606,0.2126179,0.06989632,0.3311112,0.104456745,1128.3232351038566,1375.9555481090667,2165.7952370658377,0.05439309512867647,123.046875,classical
-309.24283,4601.513,138.64113,976.07605,-29.713259,309.01367,33.618786,90.53899,-0.37825736,153.79683,5.2437387,65.9499,-6.3323126,76.7166,3.280733,81.64259,-6.714091,173.98273,-0.6922032,114.402214,-13.243885,91.430984,-8.528504,140.44229,-9.668246,122.653755,0.37429997,0.12226427,0.18012014,0.029340688,0.1928123,0.08866619,0.13403542,0.02866086,0.2044999,0.051755268,0.45961934,0.14454499,0.24102287,0.04783686,0.25116858,0.09979725,0.25997254,0.08394847,0.35858443,0.10321931,0.37373644,0.12427846,0.25931564,0.06344914,1369.6932279666041,1465.917051580696,2655.325610275977,0.07356796028444272,123.046875,classical
-319.78223,5657.287,165.98755,998.8854,-11.918571,1118.499,27.240343,175.69559,7.8435597,215.97499,1.7273006,76.65503,-7.849843,105.62496,-2.4120853,59.235493,-2.9088757,84.31949,-2.5311306,69.100586,-11.365741,53.154068,-4.6136107,107.30781,-4.4873586,81.44832,0.33530113,0.0852931,0.38979986,0.13306366,0.25528267,0.07100982,0.24274749,0.05446093,0.33398336,0.109703876,0.26549992,0.06462454,0.2747273,0.06554367,0.28472987,0.07392679,0.4686439,0.108905286,0.38461992,0.09952871,0.25844723,0.06469923,0.33723024,0.10004111,1016.4245653368089,1152.1288725873783,1823.9389708905767,0.06115495900251548,151.99908088235293,classical
-419.26315,3959.1448,127.44508,1453.7565,-3.7823565,310.05896,23.200216,160.47482,-4.3346996,250.27327,4.030428,123.09728,-8.209103,161.72932,-7.6188607,45.48845,-7.0756884,70.13083,-2.9239514,42.56854,-7.409898,59.050667,-5.437336,48.95501,-9.099495,51.40221,0.15404029,0.034738734,0.30050677,0.1286368,0.29994616,0.079297915,0.40522242,0.14837462,0.28206897,0.0853678,0.11986768,0.023094352,0.15475768,0.04621369,0.26481718,0.11746753,0.20749313,0.063053615,0.29304123,0.14017935,0.20924833,0.06632178,0.18056993,0.061483435,1281.8143785370296,1502.891671249433,2440.3352436266446,0.059410449521091334,123.046875,classical
-275.37598,5743.029,125.30793,1018.4611,-41.05129,509.60507,24.607311,123.67865,-4.7889285,239.10957,-4.253849,93.10174,-15.021034,158.77827,-5.045092,82.72293,-5.0018373,110.43862,2.4730597,100.51715,-10.894701,53.02837,-8.017638,77.49485,-5.1663785,109.75211,0.22602585,0.075412855,0.24934492,0.050516542,0.23471259,0.08039544,0.21480104,0.05888924,0.38346925,0.11174024,0.20879194,0.050139334,0.18594235,0.06691839,0.2946202,0.104955964,0.33974418,0.07158322,0.5399964,0.13980693,0.29996458,0.067800745,0.23306848,0.06249353,1534.2936138496057,1465.0945248545156,2838.866167098007,0.09395219076528638,151.99908088235293,classical
-276.03903,6582.0503,146.35081,487.15717,-36.59162,376.7654,24.200796,257.88434,-2.5551605,165.2559,-2.1697466,88.89272,-13.303985,94.7548,-6.504971,79.475876,-9.398983,72.14877,-3.1274786,60.516327,-11.537067,66.8428,-4.1871166,62.9249,-1.6895956,108.328606,0.24362761,0.06630503,0.31889683,0.07001618,0.4678135,0.13209993,0.2682514,0.053063318,0.31498626,0.120779775,0.16608939,0.033960704,0.22209074,0.07113122,0.31618983,0.1202022,0.2640137,0.055743936,0.38735008,0.114229985,0.27854866,0.08317325,0.28667605,0.0700995,1279.1711367505459,1338.798092648235,2377.393957557324,0.07583589819562693,112.34714673913044,classical
-409.53445,7022.3306,116.80004,643.6392,-16.164232,357.3526,11.717685,126.21143,0.7060147,270.86276,6.006949,114.27593,-4.2744565,176.11433,0.4954767,90.028275,0.43389034,159.25708,12.597706,174.54341,-1.1140984,100.97644,-1.1403234,140.2188,4.957852,158.773,0.2960651,0.11797958,0.19633883,0.05791307,0.23524062,0.07197422,0.32676283,0.11911398,0.27857712,0.09796659,0.21608847,0.069251835,0.21346033,0.06979063,0.15635166,0.03587624,0.28030878,0.11001309,0.3140184,0.10065374,0.3733958,0.12095042,0.36404175,0.1200748,1633.409673177342,1734.7827973318551,3161.49754952351,0.10895928066950464,129.19921875,classical
-358.65674,5653.692,129.08748,710.89264,-30.39764,646.9539,19.88953,121.00163,-10.38638,206.5367,-0.652045,99.09606,-10.611145,126.78766,1.542054,66.35093,-3.9753864,123.90577,1.868904,73.360176,-8.83354,75.80424,-7.1676545,60.96609,-8.212758,66.264824,0.17277479,0.050341096,0.16358508,0.05530163,0.2012684,0.0782111,0.17624816,0.058325432,0.20020826,0.08004654,0.29448017,0.07441428,0.5209586,0.15944086,0.3204106,0.054677803,0.3690185,0.13003586,0.24691135,0.07508193,0.19010033,0.06334125,0.15071858,0.06181198,1396.6924270627298,1525.255382611543,2652.8339586759867,0.0726431737374226,112.34714673913044,classical
-368.46594,5206.0435,124.26599,467.82126,-31.582449,426.52628,17.601763,178.83731,2.3229303,173.18785,-5.9495974,84.46009,-11.807773,222.02588,-5.547481,124.816635,-5.4078875,141.77663,-1.3051714,38.435993,-8.427182,59.472347,-3.613824,131.30212,2.2061694,207.69838,0.335251,0.13482665,0.2471561,0.054272,0.3612767,0.09450342,0.27032062,0.06240983,0.4649823,0.13013154,0.31801414,0.084780835,0.20744222,0.07372351,0.23465328,0.07537838,0.15818119,0.037966147,0.21526887,0.06452754,0.21427481,0.07414584,0.19164333,0.032808524,1329.2649559947513,1415.4533805033204,2462.0767788252224,0.07881698372194272,123.046875,classical
-160.33943,2443.818,164.12074,485.84955,-48.87504,183.61336,1.5913547,112.34464,-7.591044,99.999504,-2.631471,33.464897,-11.077547,32.372177,-7.0276327,37.063965,-8.120849,40.042427,1.2311882,43.47498,-5.4963484,50.87665,-4.222176,45.973328,-5.458137,59.784466,0.2802635,0.08353788,0.15560094,0.029129572,0.18829611,0.08627806,0.17225604,0.010591816,0.58434665,0.14097741,0.21115117,0.038010206,0.15760493,0.037038412,0.29806367,0.11927878,0.24182896,0.03566218,0.43427166,0.15366839,0.13582519,0.008345819,0.2811748,0.07559859,1327.3486451321814,1326.8652104399382,2172.5785293815306,0.09385279605263158,99.38401442307692,classical
-249.54944,3639.0696,161.56836,574.6501,10.129534,712.651,-3.0705643,165.58897,-0.59651756,77.70842,-2.0836587,52.416943,-12.191772,60.89981,-8.60149,58.148407,-14.638914,46.59658,-12.049384,53.72457,-12.300341,45.472794,-7.1745567,59.00341,-7.891679,43.44151,0.10367683,0.07389502,0.05824679,0.0064887675,0.21122718,0.07459292,0.3652151,0.16417195,0.13899255,0.020957123,0.17465515,0.08281226,0.10680416,0.017043786,0.24985714,0.13088076,0.13253574,0.05113043,0.1454272,0.022020359,0.46698424,0.17106435,0.13772337,0.013660921,1063.472218094083,1552.579922603203,1611.1902573529412,0.051040885618227554,123.046875,classical
-402.22232,2901.9353,154.00491,1290.5455,-15.211341,321.25464,15.294042,200.63045,-3.0777786,139.41795,-3.1944375,136.47202,-9.778082,167.77043,-17.310207,147.87129,-12.3065605,135.9008,-7.9146423,173.69632,-7.0827584,125.82914,-0.28117216,133.17497,1.5458187,121.8088,0.35328406,0.13637511,0.20863944,0.066640384,0.1804108,0.030636491,0.37561327,0.12573725,0.2211063,0.050520718,0.27378815,0.12348924,0.20261754,0.07237703,0.26553625,0.09213915,0.21168707,0.067946814,0.15660419,0.028195255,0.3929378,0.14566515,0.18230845,0.01961829,1181.5125561645536,1412.1789063254485,2032.8127078596654,0.07170553768382353,129.19921875,classical
-170.8866,1643.422,157.03914,250.61917,-21.966076,157.9243,5.2446537,187.70506,-4.092412,111.1602,-3.6912692,78.568504,-8.810494,86.94393,-4.8575964,86.74159,-7.874582,104.09346,-5.4110103,95.74238,-9.373978,121.74458,-6.623613,87.96945,-7.811286,91.03093,0.24062298,0.09551476,0.13201344,0.02599365,0.2068879,0.081400424,0.20555663,0.060082473,0.33549878,0.11827789,0.29258147,0.11375654,0.24306399,0.08586472,0.25380293,0.10691208,0.17499523,0.030507123,0.2861889,0.10251381,0.18794475,0.05257097,0.27602306,0.09870313,1175.9242233254756,1502.8373915929649,1901.2301701879353,0.0622955416747291,184.5703125,classical
-85.26499,552.0401,118.42306,374.04797,-31.47277,72.898315,20.282015,38.525642,-4.4177094,51.523354,6.9225974,42.670177,-10.950942,30.956825,-1.6200851,26.40625,-7.367901,27.198805,-3.0173,46.351395,-4.4372005,28.129955,-1.4064466,44.176636,-4.246369,36.132996,0.18727194,0.020740941,0.3901509,0.07732013,0.58033645,0.11040752,0.32467294,0.042955287,0.33424,0.10211041,0.2756947,0.053794343,0.259105,0.046274837,0.34735268,0.0805988,0.4214624,0.09086846,0.42965943,0.08123553,0.3602996,0.07427936,0.25124335,0.045942128,1878.7740300458224,1965.0287149176995,3634.0696919444176,0.11161308170472137,129.19921875,classical
-436.84235,3778.7117,154.1132,165.43462,-19.859339,175.57161,20.183603,148.93745,3.1647444,97.08286,0.44639242,71.15613,-6.5306387,45.31875,-4.6033382,35.732697,-10.0562525,58.64475,-6.153287,66.23973,-4.529443,67.7278,-2.7835944,57.22966,-5.23532,58.60679,0.25887117,0.065378174,0.24988523,0.07861686,0.2360178,0.091557845,0.1975707,0.028368127,0.4731334,0.15225145,0.232597,0.028495444,0.37142158,0.13646945,0.19668166,0.048711002,0.12585194,0.021411814,0.1959396,0.050770823,0.1345382,0.008989023,0.42907068,0.14248541,1173.9310654516082,1517.8561599088844,2083.120736987229,0.06632537369388544,123.046875,classical
-123.763306,8780.763,148.43001,2509.789,-21.551395,421.646,17.444748,222.78592,-1.408804,116.4256,4.1782947,112.42481,-6.9904447,44.095074,-5.1033363,61.279255,-5.7957006,76.12618,5.0631213,55.71185,-6.247765,39.15109,-1.9818287,50.689713,-0.96844083,53.83548,0.22305596,0.04208243,0.26512766,0.07728117,0.31502286,0.07864698,0.43311623,0.12843479,0.3243949,0.09629286,0.22434433,0.039990384,0.30517545,0.09506694,0.200116,0.034132507,0.30551165,0.08350812,0.2931022,0.078626275,0.3307063,0.07940343,0.3426937,0.10583006,1516.0858565701667,1642.8335042267165,2771.5582407664956,0.087271581124226,143.5546875,classical
-98.35358,3453.064,98.3555,562.1023,-20.490532,123.73489,18.820034,123.80051,-2.095781,49.27047,2.665037,30.373888,-7.3115172,37.89696,-3.5901136,28.50035,-7.989524,34.015564,-1.9183743,44.890236,-4.731997,60.436325,0.6237759,36.61433,-2.5930846,39.630558,0.5672501,0.15249096,0.22129199,0.021972045,0.27872905,0.0743126,0.2026494,0.024561033,0.3409085,0.10283509,0.31959814,0.0991598,0.2697981,0.031596847,0.50400215,0.12587373,0.2317785,0.032195438,0.24236777,0.05632433,0.1971965,0.03691378,0.3638124,0.06509451,2224.8938399288413,2274.325029414401,4467.456319236165,0.10944642813951239,143.5546875,classical
-449.6218,4607.974,151.50313,455.1247,-12.74668,132.94038,44.27039,45.457924,6.2447596,38.36362,4.053898,20.819925,-1.4805392,30.676966,-1.624076,37.556446,-2.4867768,29.240143,-4.282386,19.247381,-9.653202,21.866438,-1.3421049,25.301216,0.14638366,47.888096,0.53679985,0.12327517,0.6135939,0.111695446,0.2231736,0.026423862,0.15468669,0.05215682,0.1213962,0.012068753,0.22342628,0.058678582,0.25310838,0.072482,0.25966057,0.04280207,0.28272754,0.08791478,0.19466352,0.032921683,0.37551668,0.13025469,0.19446544,0.011959478,1170.1422672261847,1595.6359965659155,2360.427393485149,0.049492898002128485,123.046875,classical
-230.27237,28254.176,119.15338,1155.0316,-1.0512227,1083.2749,28.384487,95.97859,10.00878,138.4082,16.125822,74.14688,4.793946,66.36472,6.1923785,36.05937,0.95159584,34.03401,5.915187,40.897617,-1.1755236,55.36878,3.5739167,40.10729,-2.0996544,39.32734,0.3750729,0.08435254,0.3982393,0.071050234,0.49174514,0.12857863,0.41076022,0.06609477,0.45233423,0.107397266,0.3230753,0.03925457,0.40875882,0.107826844,0.40376154,0.107822664,0.28654385,0.05167474,0.33962044,0.08603517,0.31262526,0.052242007,0.3749491,0.08830755,1527.645526264714,2079.667989385167,3220.8305240784634,0.06010507872968266,135.99917763157896,classical
-186.42809,9541.063,86.65457,929.929,-15.711971,593.00433,14.741792,110.537735,-2.2158978,98.736046,6.271489,102.25785,-0.8879223,39.595703,0.66504693,50.19965,-6.0883217,120.11397,-5.213674,182.92978,-7.8659334,155.70682,-1.7187316,86.46891,-4.7045016,102.252396,0.44530797,0.104045,0.34236494,0.06188466,0.38347164,0.08820162,0.35206893,0.07334284,0.39714238,0.09816607,0.3935496,0.08638839,0.33796588,0.06515877,0.33132723,0.08065287,0.30986398,0.057777297,0.46075946,0.0888447,0.5092943,0.11611275,0.39324066,0.07199526,2411.9327529379098,2436.324834166332,4994.561465236794,0.12697013169988391,161.4990234375,classical
-119.304375,4784.7075,149.57779,920.8092,-43.31768,236.5627,24.636248,125.63459,-5.609388,114.44527,10.784379,63.626797,-2.892694,69.29032,0.7833024,41.174564,-6.5456386,46.217514,4.388039,34.952827,-1.2940494,39.114586,1.3600912,42.79152,-1.0813607,30.409727,0.18142457,0.054985367,0.25115836,0.0234499,0.65437037,0.11381091,0.24085347,0.033248596,0.22762851,0.054932475,0.28136855,0.08877529,0.31636232,0.030360809,0.53844875,0.15800062,0.22165927,0.017474178,0.32336265,0.06384213,0.22502169,0.049999993,0.19489378,0.029319879,1465.595382672086,1554.8186019545137,2749.3833748548764,0.0879189694998065,107.666015625,classical
-106.22088,3636.9192,127.37078,738.65985,-45.286133,271.0518,31.277216,157.59575,4.305441,436.15683,-5.0684323,115.91503,-16.129375,251.14674,14.690696,301.94067,-7.9120975,136.76624,-1.2216625,280.6772,2.9819393,324.30872,17.464767,297.6781,-4.0720086,262.93652,0.5081602,0.1441516,0.5083848,0.1042099,0.48933095,0.119945146,0.36999947,0.09479373,0.28508845,0.07141496,0.27867806,0.07980411,0.21047312,0.042628516,0.25046664,0.06884628,0.2114448,0.04763253,0.21122591,0.05843866,0.23835234,0.0805763,0.2723322,0.04338625,1712.466255822982,1607.5252142235886,2833.499532882643,0.11627820844620743,129.19921875,classical
-484.0267,4512.1055,144.12991,1622.844,1.3964738,479.06662,8.075531,134.12437,4.933926,115.76775,-2.3170042,56.29309,-2.7469437,47.086143,-6.8448114,43.072937,-10.147137,58.51623,-8.0566,73.83563,-7.1516705,59.993614,-10.563926,66.259895,-7.787432,115.34524,0.09572726,0.011660518,0.24059404,0.13302132,0.11918496,0.01208568,0.2918278,0.12450284,0.27498436,0.1187132,0.10078281,0.022547038,0.17061424,0.09862144,0.09200789,0.012180871,0.25933203,0.12582466,0.2917189,0.13948685,0.124690935,0.01611056,0.17628136,0.10068968,1079.9035739320498,1389.265570149217,1764.9809940680632,0.059341288941563465,123.046875,classical
-81.13433,2716.3398,129.09853,374.45422,-42.53483,138.50043,33.17631,116.32974,5.6636167,101.305214,-6.40225,97.57037,-2.2610989,94.85836,7.3734436,87.34051,-18.71801,64.6842,2.4979706,44.6662,3.7862802,73.42683,1.9323546,47.77674,-10.066779,58.971954,0.16565241,0.03351014,0.20651047,0.011254096,0.690809,0.12328759,0.30299273,0.023554852,0.27772546,0.102778584,0.18376523,0.015393166,0.3261542,0.039473,0.6204926,0.10930552,0.27906543,0.020623045,0.28397843,0.08577166,0.15213944,0.011546522,0.26522303,0.04832704,1680.101088819283,1706.9703104342384,3077.8397220576144,0.09672579455301858,112.34714673913044,classical
-367.15607,8875.017,112.80696,1439.3479,-18.747368,390.72687,10.16273,229.2189,-1.6047248,98.91962,3.802954,69.64701,0.92235404,71.105125,5.0671487,82.41459,-5.3725705,172.43929,-9.522553,165.01619,-8.495645,89.5849,-1.7838283,102.06234,1.2991318,178.51538,0.39473057,0.17038879,0.21220167,0.030688744,0.36833254,0.1379584,0.2034486,0.06611932,0.210901,0.062705666,0.23700254,0.097708784,0.14323525,0.019378176,0.30492654,0.13278683,0.2085444,0.057409458,0.24797498,0.07742138,0.30798542,0.11154118,0.206914,0.03957046,1751.7302668488421,1930.4928791166583,3236.6554283874325,0.09525792738970588,107.666015625,classical
-349.95245,1758.5784,161.85112,336.29468,-3.3711889,269.42267,14.167044,75.847244,5.733972,56.319447,3.5160558,57.145016,2.9774911,56.931816,-7.090642,72.928444,-7.9175324,95.77775,-0.36460096,164.61621,2.8495579,102.7537,-2.4810457,97.278984,-6.7919493,142.65843,0.2588939,0.08477329,0.15513985,0.021676421,0.40333515,0.1463621,0.14622836,0.0153984325,0.3598464,0.11385499,0.41566506,0.12411287,0.22014861,0.024541417,0.37764323,0.16072245,0.17055765,0.012264969,0.37423655,0.13137701,0.11168456,0.012734832,0.19519131,0.064426,1137.9529528789749,1480.584417430825,1821.2139873681792,0.08186836360777863,129.19921875,classical
-197.15273,5626.3696,137.3531,606.44446,-34.18893,416.5272,25.362162,86.09009,-5.2665973,46.016014,-2.777788,43.100983,-9.506929,36.27943,-7.6099873,39.502857,-7.6446853,48.538807,-5.6678395,42.23937,-4.3867764,52.361988,-5.4302173,50.667137,-3.5417912,47.871784,0.3331,0.101013325,0.19689222,0.025485609,0.30959803,0.12049295,0.18925624,0.026808431,0.30754066,0.09340956,0.33598715,0.11286423,0.24827401,0.05364198,0.32611793,0.112977795,0.24593937,0.05324708,0.37599033,0.11605205,0.21811645,0.044824895,0.30418834,0.09124703,1551.8652270368914,1651.7061355226538,2841.9578150699012,0.09329951141640867,117.45383522727273,classical
-166.43155,3272.5723,122.135544,695.2566,-32.106792,223.56247,16.685278,59.508404,-5.4006796,43.12367,-2.487123,43.68784,-9.832806,30.322979,-4.9005094,31.212559,-6.974422,38.93496,-4.571057,44.126633,-6.6684146,54.78089,-5.4972816,36.601383,-5.3725696,41.9703,0.40976605,0.11474921,0.22988565,0.038434267,0.28202838,0.08439279,0.2153586,0.03878219,0.31852287,0.089381404,0.33988664,0.116074696,0.26598984,0.041610558,0.38274014,0.11800992,0.24949649,0.04372984,0.34075186,0.10411443,0.23353359,0.045619033,0.39522922,0.103544086,1803.525958968436,1898.0267311684952,3366.3129776993032,0.10401637782991487,123.046875,classical
-274.38638,7366.5435,148.3534,689.7776,-20.334354,620.0023,21.812437,93.55432,7.930837,190.05905,3.775937,102.230774,-2.2328162,52.437645,-6.1013494,69.80601,-5.629294,49.209965,-6.689498,54.426968,-5.906605,74.278336,-4.5949993,87.918526,-1.5465238,84.51863,0.47097498,0.13825467,0.21900254,0.026683731,0.31081396,0.11690644,0.19041498,0.03289455,0.3167175,0.11055098,0.2058132,0.05500294,0.20139425,0.04055924,0.3942364,0.12235827,0.23731612,0.03267854,0.37750956,0.14268485,0.17266712,0.023992881,0.28416437,0.060086053,1322.6998486991345,1591.2842180370199,2474.968367538216,0.07612614587364551,151.99908088235293,classical
-305.4226,19533.354,135.9234,1055.3804,-11.752712,461.03714,18.215021,108.26808,10.38905,148.18109,3.0129588,61.582176,-5.5959153,87.148,0.1417254,43.66227,-1.3495618,53.42103,-1.8677533,33.58639,-3.2052636,50.00985,-6.742522,45.216396,-2.6944177,59.99344,0.43406507,0.1344759,0.2603262,0.03650005,0.33326462,0.106221825,0.21791936,0.059368838,0.24300987,0.03946833,0.45379826,0.12726067,0.33212298,0.08212408,0.3020579,0.10517224,0.21611904,0.03739106,0.36766884,0.10089731,0.384694,0.11727048,0.29847303,0.050965868,1474.8137600109778,1813.3646552075554,2809.8330093242066,0.07404603751451239,92.28515625,classical
-465.86432,1486.0371,180.2054,434.66074,56.636234,322.56845,11.02556,137.49492,5.8447804,48.937176,0.73191833,48.353382,-3.974208,43.972027,-5.888048,43.32505,-8.464273,42.83955,-9.792967,41.538174,-7.6927004,49.665276,-3.2534184,45.229572,-1.8652483,50.973988,0.2563801,0.1059187,0.17722248,0.049070507,0.25013658,0.11501581,0.16080023,0.06556577,0.17695174,0.01970949,0.45994526,0.16097753,0.19207595,0.026798984,0.13119672,0.05012967,0.120417334,0.04056982,0.18346281,0.056086455,0.37709382,0.16699627,0.235276,0.06299213,690.354003458877,1358.3864436297902,749.5288010352167,0.036054203753869966,99.38401442307692,classical
-498.68024,4588.692,145.66777,904.57294,46.47074,818.2442,15.253132,232.39005,3.067774,93.3551,-0.8257452,86.19522,-5.210668,81.34494,-6.1987047,62.61912,-3.8057752,74.41803,0.08864204,105.38661,2.7183187,87.04535,2.2182074,58.536606,0.24392743,75.31876,0.1322881,0.016830208,0.21326421,0.13142022,0.11767271,0.013965099,0.31515542,0.124397665,0.1968543,0.06843599,0.056659818,0.0068177884,0.10438923,0.052888487,0.19398187,0.018571118,0.60182726,0.17926387,0.26636112,0.042809956,0.070384584,0.010171051,0.11831063,0.07568696,1118.5116673005261,1945.0334998903515,1876.2136547927148,0.04229906395123839,117.45383522727273,classical
